# SCARED1500 Overlap Statistics
# Seed: 42
# Num pairs: 1500
# Min overlap threshold: 40%

# Overlap stats: min=0.4002, max=1.0000, mean=0.7563, median=0.7924

# Per-pair overlap values:
# img1 img2 overlap
dataset_8_undistorted/keyframe_2_frame_000583.png dataset_8_undistorted/keyframe_2_frame_000672.png 0.9915
dataset_9_undistorted/keyframe_0_frame_000058.png dataset_9_undistorted/keyframe_0_frame_000390.png 0.7902
dataset_8_undistorted/keyframe_2_frame_000302.png dataset_8_undistorted/keyframe_2_frame_000533.png 0.8652
dataset_8_undistorted/keyframe_0_frame_000515.png dataset_8_undistorted/keyframe_0_frame_000814.png 0.6385
dataset_8_undistorted/keyframe_2_frame_000381.png dataset_8_undistorted/keyframe_2_frame_000406.png 0.8002
dataset_8_undistorted/keyframe_3_frame_000618.png dataset_8_undistorted/keyframe_3_frame_000739.png 0.9509
dataset_9_undistorted/keyframe_1_frame_000086.png dataset_9_undistorted/keyframe_1_frame_000113.png 0.9913
dataset_9_undistorted/keyframe_2_frame_000248.png dataset_9_undistorted/keyframe_2_frame_000428.png 0.7704
dataset_8_undistorted/keyframe_2_frame_000336.png dataset_8_undistorted/keyframe_2_frame_000399.png 0.7324
dataset_8_undistorted/keyframe_0_frame_000419.png dataset_8_undistorted/keyframe_0_frame_000860.png 0.4385
dataset_8_undistorted/keyframe_1_frame_000256.png dataset_8_undistorted/keyframe_1_frame_000379.png 0.6037
dataset_9_undistorted/keyframe_0_frame_000788.png dataset_9_undistorted/keyframe_0_frame_000902.png 0.9894
dataset_8_undistorted/keyframe_3_frame_000729.png dataset_8_undistorted/keyframe_3_frame_000866.png 0.6387
dataset_8_undistorted/keyframe_2_frame_000075.png dataset_8_undistorted/keyframe_2_frame_000679.png 0.8786
dataset_8_undistorted/keyframe_2_frame_000131.png dataset_8_undistorted/keyframe_2_frame_000261.png 0.9923
dataset_9_undistorted/keyframe_0_frame_000228.png dataset_9_undistorted/keyframe_0_frame_000652.png 0.5429
dataset_9_undistorted/keyframe_0_frame_000541.png dataset_9_undistorted/keyframe_0_frame_000859.png 0.8990
dataset_8_undistorted/keyframe_0_frame_000570.png dataset_8_undistorted/keyframe_0_frame_000915.png 0.8199
dataset_8_undistorted/keyframe_2_frame_000426.png dataset_8_undistorted/keyframe_2_frame_000648.png 0.9855
dataset_8_undistorted/keyframe_2_frame_000512.png dataset_8_undistorted/keyframe_2_frame_000663.png 0.8990
dataset_9_undistorted/keyframe_0_frame_000088.png dataset_9_undistorted/keyframe_0_frame_000287.png 0.8632
dataset_9_undistorted/keyframe_2_frame_000214.png dataset_9_undistorted/keyframe_2_frame_000386.png 0.9988
dataset_8_undistorted/keyframe_1_frame_000519.png dataset_8_undistorted/keyframe_1_frame_000628.png 0.8568
dataset_8_undistorted/keyframe_1_frame_000341.png dataset_8_undistorted/keyframe_1_frame_000371.png 0.7827
dataset_8_undistorted/keyframe_2_frame_000133.png dataset_8_undistorted/keyframe_2_frame_000546.png 0.9071
dataset_8_undistorted/keyframe_0_frame_000173.png dataset_8_undistorted/keyframe_0_frame_000720.png 0.5135
dataset_8_undistorted/keyframe_3_frame_000301.png dataset_8_undistorted/keyframe_3_frame_000637.png 0.7456
dataset_9_undistorted/keyframe_3_frame_000150.png dataset_9_undistorted/keyframe_3_frame_000153.png 0.8550
dataset_8_undistorted/keyframe_3_frame_000044.png dataset_8_undistorted/keyframe_3_frame_000381.png 0.8973
dataset_8_undistorted/keyframe_3_frame_000079.png dataset_8_undistorted/keyframe_3_frame_000687.png 0.5620
dataset_8_undistorted/keyframe_2_frame_000077.png dataset_8_undistorted/keyframe_2_frame_000270.png 0.9157
dataset_9_undistorted/keyframe_0_frame_000775.png dataset_9_undistorted/keyframe_0_frame_000879.png 0.9092
dataset_8_undistorted/keyframe_2_frame_000306.png dataset_8_undistorted/keyframe_2_frame_000604.png 0.8969
dataset_8_undistorted/keyframe_0_frame_000644.png dataset_8_undistorted/keyframe_0_frame_000723.png 0.9103
dataset_8_undistorted/keyframe_3_frame_000256.png dataset_8_undistorted/keyframe_3_frame_000403.png 0.9928
dataset_9_undistorted/keyframe_2_frame_000058.png dataset_9_undistorted/keyframe_2_frame_000358.png 0.4596
dataset_9_undistorted/keyframe_0_frame_000346.png dataset_9_undistorted/keyframe_0_frame_000354.png 0.9946
dataset_9_undistorted/keyframe_0_frame_000353.png dataset_9_undistorted/keyframe_0_frame_000812.png 0.4261
dataset_8_undistorted/keyframe_1_frame_000111.png dataset_8_undistorted/keyframe_1_frame_000232.png 0.4998
dataset_8_undistorted/keyframe_2_frame_000117.png dataset_8_undistorted/keyframe_2_frame_000668.png 0.9365
dataset_8_undistorted/keyframe_0_frame_000733.png dataset_8_undistorted/keyframe_0_frame_000944.png 0.8233
dataset_8_undistorted/keyframe_3_frame_000204.png dataset_8_undistorted/keyframe_3_frame_000544.png 0.9072
dataset_8_undistorted/keyframe_2_frame_000256.png dataset_8_undistorted/keyframe_2_frame_000449.png 0.9684
dataset_8_undistorted/keyframe_2_frame_000034.png dataset_8_undistorted/keyframe_2_frame_000078.png 0.8197
dataset_9_undistorted/keyframe_2_frame_000236.png dataset_9_undistorted/keyframe_2_frame_000382.png 1.0000
dataset_8_undistorted/keyframe_2_frame_000396.png dataset_8_undistorted/keyframe_2_frame_000496.png 0.8754
dataset_8_undistorted/keyframe_2_frame_000319.png dataset_8_undistorted/keyframe_2_frame_000685.png 0.8367
dataset_8_undistorted/keyframe_3_frame_000025.png dataset_8_undistorted/keyframe_3_frame_000653.png 0.6448
dataset_8_undistorted/keyframe_1_frame_000004.png dataset_8_undistorted/keyframe_1_frame_000131.png 0.5374
dataset_8_undistorted/keyframe_2_frame_000231.png dataset_8_undistorted/keyframe_2_frame_000358.png 0.8550
dataset_8_undistorted/keyframe_1_frame_000223.png dataset_8_undistorted/keyframe_1_frame_000388.png 0.4996
dataset_8_undistorted/keyframe_1_frame_000128.png dataset_8_undistorted/keyframe_1_frame_000207.png 0.6606
dataset_8_undistorted/keyframe_3_frame_000281.png dataset_8_undistorted/keyframe_3_frame_000732.png 0.9683
dataset_8_undistorted/keyframe_2_frame_000129.png dataset_8_undistorted/keyframe_2_frame_000298.png 0.9825
dataset_8_undistorted/keyframe_0_frame_000697.png dataset_8_undistorted/keyframe_0_frame_000823.png 0.5786
dataset_9_undistorted/keyframe_1_frame_000105.png dataset_9_undistorted/keyframe_1_frame_000206.png 0.9053
dataset_8_undistorted/keyframe_2_frame_000216.png dataset_8_undistorted/keyframe_2_frame_000625.png 0.9958
dataset_9_undistorted/keyframe_0_frame_000348.png dataset_9_undistorted/keyframe_0_frame_000859.png 0.4405
dataset_8_undistorted/keyframe_2_frame_000232.png dataset_8_undistorted/keyframe_2_frame_000688.png 0.9550
dataset_8_undistorted/keyframe_2_frame_000156.png dataset_8_undistorted/keyframe_2_frame_000497.png 0.8856
dataset_8_undistorted/keyframe_3_frame_000380.png dataset_8_undistorted/keyframe_3_frame_000493.png 0.8984
dataset_9_undistorted/keyframe_1_frame_000072.png dataset_9_undistorted/keyframe_1_frame_000097.png 0.9777
dataset_9_undistorted/keyframe_0_frame_000271.png dataset_9_undistorted/keyframe_0_frame_000508.png 0.5198
dataset_8_undistorted/keyframe_0_frame_000486.png dataset_8_undistorted/keyframe_0_frame_000501.png 0.9381
dataset_8_undistorted/keyframe_3_frame_000634.png dataset_8_undistorted/keyframe_3_frame_000709.png 0.9501
dataset_9_undistorted/keyframe_2_frame_000497.png dataset_9_undistorted/keyframe_2_frame_000836.png 1.0000
dataset_8_undistorted/keyframe_1_frame_000158.png dataset_8_undistorted/keyframe_1_frame_000372.png 0.7128
dataset_8_undistorted/keyframe_2_frame_000071.png dataset_8_undistorted/keyframe_2_frame_000180.png 0.8084
dataset_9_undistorted/keyframe_1_frame_000471.png dataset_9_undistorted/keyframe_1_frame_000541.png 0.7027
dataset_9_undistorted/keyframe_2_frame_000160.png dataset_9_undistorted/keyframe_2_frame_000651.png 1.0000
dataset_8_undistorted/keyframe_1_frame_000417.png dataset_8_undistorted/keyframe_1_frame_000633.png 0.7259
dataset_8_undistorted/keyframe_0_frame_000698.png dataset_8_undistorted/keyframe_0_frame_000717.png 0.9575
dataset_8_undistorted/keyframe_0_frame_000410.png dataset_8_undistorted/keyframe_0_frame_000758.png 0.6725
dataset_9_undistorted/keyframe_1_frame_000148.png dataset_9_undistorted/keyframe_1_frame_000253.png 0.5188
dataset_8_undistorted/keyframe_1_frame_000125.png dataset_8_undistorted/keyframe_1_frame_000299.png 0.5581
dataset_8_undistorted/keyframe_2_frame_000645.png dataset_8_undistorted/keyframe_2_frame_000650.png 0.9890
dataset_8_undistorted/keyframe_2_frame_000017.png dataset_8_undistorted/keyframe_2_frame_000634.png 0.8056
dataset_9_undistorted/keyframe_0_frame_000364.png dataset_9_undistorted/keyframe_0_frame_000368.png 0.9858
dataset_8_undistorted/keyframe_2_frame_000056.png dataset_8_undistorted/keyframe_2_frame_000552.png 0.8748
dataset_8_undistorted/keyframe_2_frame_000590.png dataset_8_undistorted/keyframe_2_frame_000593.png 0.9950
dataset_9_undistorted/keyframe_2_frame_000065.png dataset_9_undistorted/keyframe_2_frame_000273.png 0.5102
dataset_9_undistorted/keyframe_2_frame_000239.png dataset_9_undistorted/keyframe_2_frame_000254.png 1.0000
dataset_8_undistorted/keyframe_0_frame_000264.png dataset_8_undistorted/keyframe_0_frame_000454.png 0.5153
dataset_8_undistorted/keyframe_1_frame_000546.png dataset_8_undistorted/keyframe_1_frame_000581.png 0.9844
dataset_8_undistorted/keyframe_2_frame_000054.png dataset_8_undistorted/keyframe_2_frame_000180.png 0.7838
dataset_9_undistorted/keyframe_2_frame_000484.png dataset_9_undistorted/keyframe_2_frame_000736.png 1.0000
dataset_9_undistorted/keyframe_3_frame_000021.png dataset_9_undistorted/keyframe_3_frame_000060.png 0.5843
dataset_8_undistorted/keyframe_2_frame_000128.png dataset_8_undistorted/keyframe_2_frame_000474.png 0.9633
dataset_9_undistorted/keyframe_2_frame_000387.png dataset_9_undistorted/keyframe_2_frame_000712.png 0.6728
dataset_9_undistorted/keyframe_0_frame_000469.png dataset_9_undistorted/keyframe_0_frame_000557.png 0.7326
dataset_9_undistorted/keyframe_0_frame_000112.png dataset_9_undistorted/keyframe_0_frame_000347.png 0.8903
dataset_9_undistorted/keyframe_0_frame_000525.png dataset_9_undistorted/keyframe_0_frame_000838.png 0.8772
dataset_8_undistorted/keyframe_1_frame_000465.png dataset_8_undistorted/keyframe_1_frame_000509.png 0.9180
dataset_9_undistorted/keyframe_0_frame_000113.png dataset_9_undistorted/keyframe_0_frame_000462.png 0.6497
dataset_8_undistorted/keyframe_2_frame_000324.png dataset_8_undistorted/keyframe_2_frame_000359.png 0.8185
dataset_9_undistorted/keyframe_0_frame_000459.png dataset_9_undistorted/keyframe_0_frame_000581.png 0.6942
dataset_8_undistorted/keyframe_1_frame_000315.png dataset_8_undistorted/keyframe_1_frame_000603.png 0.5449
dataset_8_undistorted/keyframe_2_frame_000039.png dataset_8_undistorted/keyframe_2_frame_000229.png 0.8488
dataset_8_undistorted/keyframe_1_frame_000015.png dataset_8_undistorted/keyframe_1_frame_000216.png 0.5439
dataset_8_undistorted/keyframe_3_frame_000038.png dataset_8_undistorted/keyframe_3_frame_000810.png 0.6120
dataset_8_undistorted/keyframe_3_frame_000311.png dataset_8_undistorted/keyframe_3_frame_000648.png 0.7689
dataset_9_undistorted/keyframe_2_frame_000377.png dataset_9_undistorted/keyframe_2_frame_000433.png 0.6282
dataset_8_undistorted/keyframe_3_frame_000180.png dataset_8_undistorted/keyframe_3_frame_000480.png 0.9499
dataset_8_undistorted/keyframe_1_frame_000480.png dataset_8_undistorted/keyframe_1_frame_000533.png 0.7928
dataset_8_undistorted/keyframe_0_frame_000412.png dataset_8_undistorted/keyframe_0_frame_000831.png 0.4458
dataset_8_undistorted/keyframe_3_frame_000140.png dataset_8_undistorted/keyframe_3_frame_000317.png 0.9394
dataset_9_undistorted/keyframe_0_frame_000107.png dataset_9_undistorted/keyframe_0_frame_000209.png 0.8857
dataset_8_undistorted/keyframe_1_frame_000317.png dataset_8_undistorted/keyframe_1_frame_000563.png 0.4268
dataset_8_undistorted/keyframe_2_frame_000193.png dataset_8_undistorted/keyframe_2_frame_000275.png 0.9702
dataset_8_undistorted/keyframe_3_frame_000422.png dataset_8_undistorted/keyframe_3_frame_000665.png 0.6461
dataset_8_undistorted/keyframe_2_frame_000345.png dataset_8_undistorted/keyframe_2_frame_000588.png 0.8602
dataset_9_undistorted/keyframe_2_frame_000202.png dataset_9_undistorted/keyframe_2_frame_000260.png 1.0000
dataset_9_undistorted/keyframe_0_frame_000566.png dataset_9_undistorted/keyframe_0_frame_000856.png 0.9362
dataset_8_undistorted/keyframe_2_frame_000504.png dataset_8_undistorted/keyframe_2_frame_000517.png 0.9981
dataset_9_undistorted/keyframe_2_frame_000133.png dataset_9_undistorted/keyframe_2_frame_000360.png 0.8378
dataset_9_undistorted/keyframe_0_frame_000261.png dataset_9_undistorted/keyframe_0_frame_000779.png 0.5605
dataset_8_undistorted/keyframe_0_frame_000087.png dataset_8_undistorted/keyframe_0_frame_000814.png 0.4410
dataset_8_undistorted/keyframe_0_frame_000250.png dataset_8_undistorted/keyframe_0_frame_000774.png 0.5277
dataset_9_undistorted/keyframe_2_frame_000241.png dataset_9_undistorted/keyframe_2_frame_000421.png 0.9039
dataset_8_undistorted/keyframe_0_frame_000453.png dataset_8_undistorted/keyframe_0_frame_000704.png 0.6649
dataset_9_undistorted/keyframe_0_frame_000222.png dataset_9_undistorted/keyframe_0_frame_000308.png 0.9002
dataset_9_undistorted/keyframe_2_frame_000092.png dataset_9_undistorted/keyframe_2_frame_000331.png 0.5689
dataset_8_undistorted/keyframe_0_frame_000169.png dataset_8_undistorted/keyframe_0_frame_000876.png 0.5608
dataset_8_undistorted/keyframe_3_frame_000100.png dataset_8_undistorted/keyframe_3_frame_000679.png 0.6012
dataset_9_undistorted/keyframe_2_frame_000003.png dataset_9_undistorted/keyframe_2_frame_000700.png 0.5819
dataset_8_undistorted/keyframe_3_frame_000312.png dataset_8_undistorted/keyframe_3_frame_000822.png 0.6558
dataset_9_undistorted/keyframe_0_frame_000379.png dataset_9_undistorted/keyframe_0_frame_000836.png 0.5058
dataset_8_undistorted/keyframe_0_frame_000674.png dataset_8_undistorted/keyframe_0_frame_000728.png 0.9358
dataset_9_undistorted/keyframe_0_frame_000188.png dataset_9_undistorted/keyframe_0_frame_000526.png 0.5733
dataset_8_undistorted/keyframe_1_frame_000219.png dataset_8_undistorted/keyframe_1_frame_000394.png 0.4850
dataset_8_undistorted/keyframe_3_frame_000343.png dataset_8_undistorted/keyframe_3_frame_000769.png 0.8403
dataset_8_undistorted/keyframe_1_frame_000317.png dataset_8_undistorted/keyframe_1_frame_000576.png 0.4761
dataset_8_undistorted/keyframe_3_frame_000169.png dataset_8_undistorted/keyframe_3_frame_000555.png 0.8552
dataset_8_undistorted/keyframe_0_frame_000382.png dataset_8_undistorted/keyframe_0_frame_000457.png 0.6980
dataset_8_undistorted/keyframe_3_frame_000066.png dataset_8_undistorted/keyframe_3_frame_000756.png 0.8533
dataset_8_undistorted/keyframe_3_frame_000048.png dataset_8_undistorted/keyframe_3_frame_000330.png 0.8153
dataset_8_undistorted/keyframe_0_frame_000109.png dataset_8_undistorted/keyframe_0_frame_000217.png 0.8614
dataset_8_undistorted/keyframe_0_frame_000085.png dataset_8_undistorted/keyframe_0_frame_000286.png 0.8917
dataset_9_undistorted/keyframe_0_frame_000480.png dataset_9_undistorted/keyframe_0_frame_000772.png 0.7354
dataset_8_undistorted/keyframe_0_frame_000362.png dataset_8_undistorted/keyframe_0_frame_000912.png 0.5269
dataset_8_undistorted/keyframe_2_frame_000019.png dataset_8_undistorted/keyframe_2_frame_000382.png 0.7123
dataset_8_undistorted/keyframe_0_frame_000216.png dataset_8_undistorted/keyframe_0_frame_000641.png 0.5194
dataset_9_undistorted/keyframe_1_frame_000067.png dataset_9_undistorted/keyframe_1_frame_000186.png 0.9748
dataset_9_undistorted/keyframe_0_frame_000765.png dataset_9_undistorted/keyframe_0_frame_000869.png 0.9269
dataset_8_undistorted/keyframe_0_frame_000360.png dataset_8_undistorted/keyframe_0_frame_000930.png 0.5796
dataset_8_undistorted/keyframe_0_frame_000186.png dataset_8_undistorted/keyframe_0_frame_000419.png 0.5039
dataset_8_undistorted/keyframe_1_frame_000380.png dataset_8_undistorted/keyframe_1_frame_000599.png 0.5678
dataset_8_undistorted/keyframe_0_frame_000402.png dataset_8_undistorted/keyframe_0_frame_000497.png 0.6920
dataset_9_undistorted/keyframe_2_frame_000215.png dataset_9_undistorted/keyframe_2_frame_000382.png 0.9982
dataset_8_undistorted/keyframe_1_frame_000468.png dataset_8_undistorted/keyframe_1_frame_000635.png 0.8802
dataset_8_undistorted/keyframe_2_frame_000572.png dataset_8_undistorted/keyframe_2_frame_000645.png 0.9981
dataset_9_undistorted/keyframe_1_frame_000127.png dataset_9_undistorted/keyframe_1_frame_000151.png 0.9989
dataset_8_undistorted/keyframe_3_frame_000051.png dataset_8_undistorted/keyframe_3_frame_000580.png 0.7004
dataset_8_undistorted/keyframe_2_frame_000009.png dataset_8_undistorted/keyframe_2_frame_000417.png 0.6035
dataset_9_undistorted/keyframe_2_frame_000630.png dataset_9_undistorted/keyframe_2_frame_000723.png 0.7536
dataset_9_undistorted/keyframe_2_frame_000023.png dataset_9_undistorted/keyframe_2_frame_000383.png 0.4428
dataset_9_undistorted/keyframe_2_frame_000589.png dataset_9_undistorted/keyframe_2_frame_000648.png 0.9709
dataset_9_undistorted/keyframe_3_frame_000029.png dataset_9_undistorted/keyframe_3_frame_000046.png 0.8116
dataset_8_undistorted/keyframe_2_frame_000394.png dataset_8_undistorted/keyframe_2_frame_000490.png 0.8802
dataset_8_undistorted/keyframe_0_frame_000438.png dataset_8_undistorted/keyframe_0_frame_000855.png 0.4070
dataset_8_undistorted/keyframe_2_frame_000165.png dataset_8_undistorted/keyframe_2_frame_000189.png 0.9288
dataset_9_undistorted/keyframe_0_frame_000203.png dataset_9_undistorted/keyframe_0_frame_000498.png 0.5657
dataset_8_undistorted/keyframe_1_frame_000066.png dataset_8_undistorted/keyframe_1_frame_000184.png 0.5903
dataset_8_undistorted/keyframe_0_frame_000162.png dataset_8_undistorted/keyframe_0_frame_000627.png 0.5296
dataset_9_undistorted/keyframe_0_frame_000178.png dataset_9_undistorted/keyframe_0_frame_000618.png 0.5909
dataset_8_undistorted/keyframe_2_frame_000064.png dataset_8_undistorted/keyframe_2_frame_000247.png 0.8872
dataset_9_undistorted/keyframe_0_frame_000094.png dataset_9_undistorted/keyframe_0_frame_000811.png 0.4372
dataset_8_undistorted/keyframe_2_frame_000073.png dataset_8_undistorted/keyframe_2_frame_000146.png 0.7142
dataset_8_undistorted/keyframe_0_frame_000227.png dataset_8_undistorted/keyframe_0_frame_000301.png 0.9199
dataset_9_undistorted/keyframe_0_frame_000494.png dataset_9_undistorted/keyframe_0_frame_000512.png 0.9467
dataset_9_undistorted/keyframe_2_frame_000217.png dataset_9_undistorted/keyframe_2_frame_000361.png 0.9996
dataset_8_undistorted/keyframe_0_frame_000438.png dataset_8_undistorted/keyframe_0_frame_000634.png 0.6558
dataset_8_undistorted/keyframe_3_frame_000663.png dataset_8_undistorted/keyframe_3_frame_000692.png 0.8849
dataset_9_undistorted/keyframe_2_frame_000242.png dataset_9_undistorted/keyframe_2_frame_000553.png 0.8212
dataset_8_undistorted/keyframe_1_frame_000544.png dataset_8_undistorted/keyframe_1_frame_000563.png 1.0000
dataset_8_undistorted/keyframe_1_frame_000028.png dataset_8_undistorted/keyframe_1_frame_000363.png 0.7934
dataset_8_undistorted/keyframe_3_frame_000269.png dataset_8_undistorted/keyframe_3_frame_000841.png 0.6221
dataset_9_undistorted/keyframe_0_frame_000235.png dataset_9_undistorted/keyframe_0_frame_000900.png 0.5967
dataset_9_undistorted/keyframe_3_frame_000101.png dataset_9_undistorted/keyframe_3_frame_000110.png 0.8446
dataset_8_undistorted/keyframe_0_frame_000125.png dataset_8_undistorted/keyframe_0_frame_000925.png 0.5120
dataset_9_undistorted/keyframe_0_frame_000092.png dataset_9_undistorted/keyframe_0_frame_000844.png 0.4504
dataset_9_undistorted/keyframe_0_frame_000282.png dataset_9_undistorted/keyframe_0_frame_000836.png 0.5330
dataset_8_undistorted/keyframe_0_frame_000360.png dataset_8_undistorted/keyframe_0_frame_000659.png 0.5492
dataset_8_undistorted/keyframe_2_frame_000276.png dataset_8_undistorted/keyframe_2_frame_000515.png 0.9116
dataset_9_undistorted/keyframe_2_frame_000119.png dataset_9_undistorted/keyframe_2_frame_000295.png 0.8932
dataset_8_undistorted/keyframe_0_frame_000450.png dataset_8_undistorted/keyframe_0_frame_000469.png 0.9157
dataset_8_undistorted/keyframe_2_frame_000008.png dataset_8_undistorted/keyframe_2_frame_000410.png 0.5722
dataset_8_undistorted/keyframe_2_frame_000044.png dataset_8_undistorted/keyframe_2_frame_000209.png 0.8355
dataset_8_undistorted/keyframe_3_frame_000079.png dataset_8_undistorted/keyframe_3_frame_000758.png 0.8787
dataset_8_undistorted/keyframe_3_frame_000059.png dataset_8_undistorted/keyframe_3_frame_000379.png 0.9345
dataset_8_undistorted/keyframe_3_frame_000137.png dataset_8_undistorted/keyframe_3_frame_000457.png 0.9737
dataset_8_undistorted/keyframe_2_frame_000234.png dataset_8_undistorted/keyframe_2_frame_000339.png 0.9507
dataset_9_undistorted/keyframe_0_frame_000202.png dataset_9_undistorted/keyframe_0_frame_000602.png 0.6302
dataset_8_undistorted/keyframe_2_frame_000110.png dataset_8_undistorted/keyframe_2_frame_000343.png 0.9784
dataset_8_undistorted/keyframe_3_frame_000198.png dataset_8_undistorted/keyframe_3_frame_000527.png 0.9399
dataset_8_undistorted/keyframe_1_frame_000016.png dataset_8_undistorted/keyframe_1_frame_000618.png 0.4761
dataset_9_undistorted/keyframe_3_frame_000139.png dataset_9_undistorted/keyframe_3_frame_000156.png 0.4580
dataset_8_undistorted/keyframe_1_frame_000065.png dataset_8_undistorted/keyframe_1_frame_000562.png 0.4776
dataset_8_undistorted/keyframe_3_frame_000340.png dataset_8_undistorted/keyframe_3_frame_000765.png 0.8664
dataset_9_undistorted/keyframe_1_frame_000076.png dataset_9_undistorted/keyframe_1_frame_000184.png 0.9843
dataset_8_undistorted/keyframe_0_frame_000198.png dataset_8_undistorted/keyframe_0_frame_000238.png 0.9816
dataset_8_undistorted/keyframe_1_frame_000119.png dataset_8_undistorted/keyframe_1_frame_000370.png 0.8342
dataset_8_undistorted/keyframe_3_frame_000127.png dataset_8_undistorted/keyframe_3_frame_000782.png 0.8219
dataset_8_undistorted/keyframe_0_frame_000517.png dataset_8_undistorted/keyframe_0_frame_000810.png 0.6679
dataset_8_undistorted/keyframe_3_frame_000579.png dataset_8_undistorted/keyframe_3_frame_000639.png 0.8317
dataset_9_undistorted/keyframe_0_frame_000365.png dataset_9_undistorted/keyframe_0_frame_000779.png 0.4447
dataset_8_undistorted/keyframe_0_frame_000170.png dataset_8_undistorted/keyframe_0_frame_000561.png 0.5924
dataset_9_undistorted/keyframe_2_frame_000469.png dataset_9_undistorted/keyframe_2_frame_000894.png 0.6420
dataset_8_undistorted/keyframe_2_frame_000116.png dataset_8_undistorted/keyframe_2_frame_000655.png 0.9462
dataset_8_undistorted/keyframe_2_frame_000320.png dataset_8_undistorted/keyframe_2_frame_000420.png 0.7144
dataset_8_undistorted/keyframe_3_frame_000270.png dataset_8_undistorted/keyframe_3_frame_000360.png 0.9667
dataset_9_undistorted/keyframe_0_frame_000031.png dataset_9_undistorted/keyframe_0_frame_000266.png 0.6894
dataset_8_undistorted/keyframe_0_frame_000228.png dataset_8_undistorted/keyframe_0_frame_000728.png 0.5194
dataset_8_undistorted/keyframe_2_frame_000094.png dataset_8_undistorted/keyframe_2_frame_000169.png 0.8957
dataset_8_undistorted/keyframe_2_frame_000061.png dataset_8_undistorted/keyframe_2_frame_000281.png 0.8170
dataset_9_undistorted/keyframe_0_frame_000081.png dataset_9_undistorted/keyframe_0_frame_000139.png 0.7039
dataset_9_undistorted/keyframe_1_frame_000029.png dataset_9_undistorted/keyframe_1_frame_000231.png 0.7691
dataset_9_undistorted/keyframe_3_frame_000027.png dataset_9_undistorted/keyframe_3_frame_000061.png 0.6274
dataset_9_undistorted/keyframe_0_frame_000356.png dataset_9_undistorted/keyframe_0_frame_000545.png 0.4277
dataset_8_undistorted/keyframe_1_frame_000521.png dataset_8_undistorted/keyframe_1_frame_000566.png 0.9295
dataset_8_undistorted/keyframe_2_frame_000350.png dataset_8_undistorted/keyframe_2_frame_000502.png 0.8598
dataset_8_undistorted/keyframe_0_frame_000494.png dataset_8_undistorted/keyframe_0_frame_000670.png 0.7421
dataset_8_undistorted/keyframe_0_frame_000352.png dataset_8_undistorted/keyframe_0_frame_000680.png 0.5692
dataset_8_undistorted/keyframe_0_frame_000106.png dataset_8_undistorted/keyframe_0_frame_000222.png 0.8559
dataset_8_undistorted/keyframe_1_frame_000264.png dataset_8_undistorted/keyframe_1_frame_000448.png 0.6683
dataset_9_undistorted/keyframe_2_frame_000446.png dataset_9_undistorted/keyframe_2_frame_000710.png 0.9664
dataset_8_undistorted/keyframe_2_frame_000179.png dataset_8_undistorted/keyframe_2_frame_000635.png 0.9891
dataset_9_undistorted/keyframe_3_frame_000029.png dataset_9_undistorted/keyframe_3_frame_000041.png 0.8698
dataset_8_undistorted/keyframe_3_frame_000164.png dataset_8_undistorted/keyframe_3_frame_000357.png 1.0000
dataset_8_undistorted/keyframe_1_frame_000412.png dataset_8_undistorted/keyframe_1_frame_000436.png 0.8185
dataset_9_undistorted/keyframe_0_frame_000375.png dataset_9_undistorted/keyframe_0_frame_000455.png 0.6557
dataset_9_undistorted/keyframe_2_frame_000027.png dataset_9_undistorted/keyframe_2_frame_000284.png 0.4445
dataset_9_undistorted/keyframe_0_frame_000289.png dataset_9_undistorted/keyframe_0_frame_000537.png 0.5053
dataset_8_undistorted/keyframe_1_frame_000310.png dataset_8_undistorted/keyframe_1_frame_000609.png 0.5512
dataset_8_undistorted/keyframe_2_frame_000225.png dataset_8_undistorted/keyframe_2_frame_000682.png 0.9728
dataset_8_undistorted/keyframe_1_frame_000141.png dataset_8_undistorted/keyframe_1_frame_000372.png 0.7343
dataset_9_undistorted/keyframe_0_frame_000670.png dataset_9_undistorted/keyframe_0_frame_000671.png 0.9949
dataset_8_undistorted/keyframe_1_frame_000070.png dataset_8_undistorted/keyframe_1_frame_000210.png 0.5675
dataset_9_undistorted/keyframe_0_frame_000150.png dataset_9_undistorted/keyframe_0_frame_000646.png 0.5671
dataset_9_undistorted/keyframe_3_frame_000011.png dataset_9_undistorted/keyframe_3_frame_000050.png 0.5992
dataset_8_undistorted/keyframe_0_frame_000444.png dataset_8_undistorted/keyframe_0_frame_000899.png 0.4639
dataset_9_undistorted/keyframe_0_frame_000513.png dataset_9_undistorted/keyframe_0_frame_000756.png 0.7477
dataset_8_undistorted/keyframe_0_frame_000826.png dataset_8_undistorted/keyframe_0_frame_000927.png 0.8206
dataset_8_undistorted/keyframe_1_frame_000003.png dataset_8_undistorted/keyframe_1_frame_000588.png 0.4272
dataset_8_undistorted/keyframe_3_frame_000071.png dataset_8_undistorted/keyframe_3_frame_000135.png 0.8805
dataset_8_undistorted/keyframe_3_frame_000314.png dataset_8_undistorted/keyframe_3_frame_000742.png 0.9119
dataset_9_undistorted/keyframe_0_frame_000635.png dataset_9_undistorted/keyframe_0_frame_000670.png 0.8082
dataset_9_undistorted/keyframe_1_frame_000115.png dataset_9_undistorted/keyframe_1_frame_000274.png 0.4407
